"automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.267","0.9","0.924","0.0","20.30504766061951","0.0","0","0.0","interacts with","ASPM (interacts with) DEPDC1","0","false","interacts with","ASPM (interacts with) DEPDC1"
"0.334","0.893","0.925","0.0","29.76736211866893","0.0","0","0.0","interacts with","ASPM (interacts with) HJURP","0","false","interacts with","ASPM (interacts with) HJURP"
"0.131","0.944","0.949","0.0","29.267117987537596","0.0","0","0.0","interacts with","ASPM (interacts with) CKAP2","0","false","interacts with","ASPM (interacts with) CKAP2"
"0.422","0.925","0.956","0.0","19.737415011552944","0.075","0","0.0","interacts with","ASPM (interacts with) PBK","0","false","interacts with","ASPM (interacts with) PBK"
"0.415","0.931","0.958","0.0","125.89769073385416","0.0","0","0.0","interacts with","ASPM (interacts with) HMMR","0","false","interacts with","ASPM (interacts with) HMMR"
"0.556","0.935","0.969","0.0","33.27025117708397","0.0","0","0.0","interacts with","ASPM (interacts with) CEP55","0","false","interacts with","ASPM (interacts with) CEP55"
"0.591","0.915","0.971","0.0","27.16463706594388","0.252","0","0.0","interacts with","ASPM (interacts with) KIF20A","0","false","interacts with","ASPM (interacts with) KIF20A"
"0.392","0.965","0.978","0.0","24.43614961028754","0.0","0","0.0","interacts with","ASPM (interacts with) CDCA8","0","false","interacts with","ASPM (interacts with) CDCA8"
"0.468","0.969","0.986","0.0","57.65676622889926","0.25","0","0.0","interacts with","ASPM (interacts with) CDC20","0","false","interacts with","ASPM (interacts with) CDC20"
"0.605","0.968","0.987","0.0","204.17104973180398","0.0","0","0.0","interacts with","ASPM (interacts with) TOP2A","0","false","interacts with","ASPM (interacts with) TOP2A"
"0.503","0.986","0.993","0.0","59.138888087871585","0.06","0","0.0","interacts with","ASPM (interacts with) TTK","0","false","interacts with","ASPM (interacts with) TTK"
"0.46","0.0","0.459","0.0","1183.2296015646689","0.0","0","0.0","interacts with","ASTN1 (interacts with) NR3C2","0","false","interacts with","ASTN1 (interacts with) NR3C2"
"0.409","0.0","0.408","0.0","1282.7160450797867","0.0","0","0.0","interacts with","ASTN1 (interacts with) NHP2L1","0","false","interacts with","ASTN1 (interacts with) NHP2L1"
"0.294","0.224","0.428","0.0","1657.9748299408009","0.0","0","0.0","interacts with","ASTN1 (interacts with) NAP1L2","0","false","interacts with","ASTN1 (interacts with) NAP1L2"
"0.536","0.062","0.989","0.9","323.9949431225009","0.786","0","0.0","interacts with","ATF2 (interacts with) MAPK1","0","false","interacts with","ATF2 (interacts with) MAPK1"
"0.099","0.0","0.63","0.6","185.5024254995435","0.057","0","0.0","interacts with","ATF2 (interacts with) FOXA1","0","false","interacts with","ATF2 (interacts with) FOXA1"
"0.397","0.0","0.438","0.0","207.56337312479553","0.106","0","0.0","interacts with","ATF2 (interacts with) VDAC1","0","false","interacts with","ATF2 (interacts with) VDAC1"
"0.084","0.0","0.707","0.0","91.06369277885808","0.693","0","0.0","interacts with","ATF2 (interacts with) CEBPG","0","false","interacts with","ATF2 (interacts with) CEBPG"
"0.702","0.0","0.969","0.6","305.938619613","0.894","0","0.568","interacts with","ATF2 (interacts with) FOS","0","false","interacts with","ATF2 (interacts with) FOS"
"0.482","0.05","0.495","0.0","1624.0","0.056","0","0.0","interacts with","ATP13A3 (interacts with) ZNF662","0","false","interacts with","ATP13A3 (interacts with) ZNF662"
"0.429","0.0","0.429","0.0","3232.0","0.0","0","0.0","interacts with","ATP13A3 (interacts with) GLT8D2","0","false","interacts with","ATP13A3 (interacts with) GLT8D2"
"0.468","0.086","0.493","0.0","77.96115715852457","0.0","0","0.0","interacts with","AZGP1 (interacts with) LTF","0","false","interacts with","AZGP1 (interacts with) LTF"
"0.401","0.0","0.4","0.0","383.57338048989345","0.0","0","0.0","interacts with","AZGP1 (interacts with) IL6ST","0","false","interacts with","AZGP1 (interacts with) IL6ST"
"0.457","0.0","0.457","0.0","311.44825518207244","0.0","0","0.0","interacts with","AZGP1 (interacts with) B2M","0","false","interacts with","AZGP1 (interacts with) B2M"
"0.609","0.108","0.636","0.0","284.2883496609003","0.0","0","0.0","interacts with","AZGP1 (interacts with) HP","0","false","interacts with","AZGP1 (interacts with) HP"
"0.309","0.086","0.656","0.5","107.05851186038291","0.0","0","0.0","interacts with","B2M (interacts with) LTF","0","false","interacts with","B2M (interacts with) LTF"
"0.061","0.0","0.902","0.9","325.67845901474834","0.0","0","0.0","interacts with","B2M (interacts with) CBL","0","false","interacts with","B2M (interacts with) CBL"
"0.46","0.146","0.519","0.0","307.7834154834224","0.0","0","0.0","interacts with","B2M (interacts with) CXCL10","0","false","interacts with","B2M (interacts with) CXCL10"
"0.431","0.069","0.447","0.0","563.7478358374185","0.0","0","0.0","interacts with","B2M (interacts with) CYBRD1","0","false","interacts with","B2M (interacts with) CYBRD1"
"0.583","0.062","0.592","0.0","433.9107528698609","0.0","0","0.0","interacts with","B2M (interacts with) HP","0","false","interacts with","B2M (interacts with) HP"
"0.37","0.117","0.42","0.0","382.28873202743597","0.0","0","0.0","interacts with","B2M (interacts with) CXCL9","0","false","interacts with","B2M (interacts with) CXCL9"
"0.391","0.069","0.408","0.0","340.86938815641486","0.0","0","0.0","interacts with","B2M (interacts with) MMP9","0","false","interacts with","B2M (interacts with) MMP9"
"0.61","0.072","0.622","0.0","68.34382584738341","0.0","0","0.0","interacts with","B2M (interacts with) LCN2","0","false","interacts with","B2M (interacts with) LCN2"
"0.518","0.0","0.518","0.0","245.6371453895734","0.0","0","0.0","interacts with","B2M (interacts with) SDC1","0","false","interacts with","B2M (interacts with) SDC1"
"0.469","0.0","0.469","0.0","282.3676142484083","0.0","0","0.0","interacts with","B2M (interacts with) SPP1","0","false","interacts with","B2M (interacts with) SPP1"
"0.667","0.055","0.672","0.0","722.3135107079374","0.0","0","0.0","interacts with","B2M (interacts with) YWHAZ","0","false","interacts with","B2M (interacts with) YWHAZ"
"0.425","0.0","0.424","0.0","253.98420316675558","0.0","0","0.0","interacts with","B2M (interacts with) MME","0","false","interacts with","B2M (interacts with) MME"
"0.47","0.062","0.481","0.0","166.75727105271895","0.0","0","0.0","interacts with","B2M (interacts with) TFF3","0","false","interacts with","B2M (interacts with) TFF3"
"0.457","0.0","0.467","0.0","378.53574281120274","0.06","0","0.0","interacts with","BCHE (interacts with) CYP24A1","0","false","interacts with","BCHE (interacts with) CYP24A1"
"0.397","0.048","0.401","0.0","139.10922344936856","0.0",,"0.0","interacts with","BCHE (interacts with) LTF","0","false","interacts with","BCHE (interacts with) LTF"
"0.391","0.062","0.413","0.0","416.0049146115675","0.056","0","0.0","interacts with","BCHE (interacts with) HP","0","false","interacts with","BCHE (interacts with) HP"
"0.446","0.0","0.446","0.0","299.9289535290433","0.0","0","0.0","interacts with","BCHE (interacts with) IDE","0","false","interacts with","BCHE (interacts with) IDE"
"0.67","0.049","0.673","0.0","814.0","0.0","0","0.0","interacts with","BCHE (interacts with) RAPH1","0","false","interacts with","BCHE (interacts with) RAPH1"
"0.448","0.108","0.496","0.0","4953.172955854296","0.057","0","0.0","interacts with","BEX1 (interacts with) PCDH10","0","false","interacts with","BEX1 (interacts with) PCDH10"
"0.228","0.268","0.411","0.0","1578.0522079539062","0.0","0","0.0","interacts with","BEX1 (interacts with) NAP1L3","0","false","interacts with","BEX1 (interacts with) NAP1L3"
"0.322","0.312","0.514","0.0","3492.3470848441416","0.0","0","0.0","interacts with","BEX1 (interacts with) TCEAL2","0","false","interacts with","BEX1 (interacts with) TCEAL2"
"0.261","0.674","0.675","0.0","509.003671623895","0.0","0","0.981","interacts with","BEX1 (interacts with) BEX2","0","false","interacts with","BEX1 (interacts with) BEX2"
"0.323","0.226","0.454","0.0","537.6529151558562","0.0","0","0.0","interacts with","BEX2 (interacts with) TCEAL2","0","false","interacts with","BEX2 (interacts with) TCEAL2"
"0.428","0.0","0.428","0.0","1007.6006735029556","0.0","0","0.0","interacts with","BEX2 (interacts with) OSR2","0","false","interacts with","BEX2 (interacts with) OSR2"
"0.411","0.0","0.411","0.0","814.0","0.0","0","0.0","interacts with","C14orf28 (interacts with) GRIP1","0","false","interacts with","C14orf28 (interacts with) GRIP1"
"0.415","0.0","0.415","0.0","309.40807658499153","0.0","0","0.0","interacts with","C3orf38 (interacts with) RBP7","0","false","interacts with","C3orf38 (interacts with) RBP7"
"0.0","0.0","0.438","0.0","866.552707606093","0.438","0","0.0","interacts with","C3orf38 (interacts with) DNAJB4","0","false","interacts with","C3orf38 (interacts with) DNAJB4"
"0.515","0.0","0.515","0.0","613.9646318960841","0.0","0","0.0","interacts with","C8orf46 (interacts with) SLC6A2","0","false","interacts with","C8orf46 (interacts with) SLC6A2"
"0.807","0.0","0.807","0.0","163.96939213897352","0.0","0","0.0","interacts with","CA2 (interacts with) CYP24A1","0","false","interacts with","CA2 (interacts with) CYP24A1"
"0.409","0.0","0.409","0.0","348.5408134076938","0.0","0","0.0","interacts with","CA2 (interacts with) ESD","0","false","interacts with","CA2 (interacts with) ESD"
"0.469","0.0","0.469","0.0","1305.8366349682697","0.0","0","0.0","interacts with","CA2 (interacts with) MMP9","0","false","interacts with","CA2 (interacts with) MMP9"
"0.918","0.089","0.64","0.6","387.9459735212775","0.0","0","0.96","interacts with","CA2 (interacts with) CA3",,"false","interacts with","CA2 (interacts with) CA3"
"0.823","0.0","0.823","0.0","426.05402647872245","0.0","0","0.0","interacts with","CA3 (interacts with) CYP24A1","0","false","interacts with","CA3 (interacts with) CYP24A1"
"0.257","0.287","0.448","0.0","176.5927385293249","0.0","0","0.0","interacts with","CARS (interacts with) EIF2S3","0","false","interacts with","CARS (interacts with) EIF2S3"
"0.543","0.115","0.63","0.0","404.95825917571295","0.0","0","0.0","interacts with","CARS (interacts with) EIF5B","0","false","interacts with","CARS (interacts with) EIF5B"
"0.303","0.269","0.588","0.0","682.3897144074762","0.258","0","0.0","interacts with","CARS (interacts with) GSPT2","0","false","interacts with","CARS (interacts with) GSPT2"
"0.206","0.663","0.885","0.0","909.6629341345359","0.602","0","0.0","interacts with","CARS (interacts with) RPL27A","0","false","interacts with","CARS (interacts with) RPL27A"
"0.517","0.497","0.771","0.0","730.0786813752969","0.0","0","0.0","interacts with","CARS (interacts with) WARS","0","false","interacts with","CARS (interacts with) WARS"
"0.18","0.049","0.423","0.0","2143.3854233260754","0.0","0","0.0","interacts with","CARS (interacts with) EXO1","0","false","interacts with","CARS (interacts with) EXO1"
"0.192","0.735","0.859","0.0","457.7846239686264","0.376","0","0.0","interacts with","CARS (interacts with) RPL5","0","false","interacts with","CARS (interacts with) RPL5"
"0.431","0.0","0.431","0.0","1212.298359058653","0.0","0","0.0","interacts with","CARS (interacts with) COL4A1","0","false","interacts with","CARS (interacts with) COL4A1"
"0.456","0.066","0.47","0.0","1624.0","0.0","0","0.0","interacts with","CARS (interacts with) SEPSECS","0","false","interacts with","CARS (interacts with) SEPSECS"
"0.14","0.26","0.478","0.0","365.96037807761866","0.245","0","0.0","interacts with","CARS (interacts with) NHP2L1","0","false","interacts with","CARS (interacts with) NHP2L1"
"0.409","0.0","0.487","0.0","823.6137532582219","0.0","0","0.0","interacts with","CARS (interacts with) DHFR","0","false","interacts with","CARS (interacts with) DHFR"
"0.26","0.0","0.956","0.9","177.37963026290225","0.462","0","0.0","interacts with","CBL (interacts with) EPOR","0","false","interacts with","CBL (interacts with) EPOR"
"0.235","0.0","0.786","0.6","245.5230903759935","0.356","0","0.0","interacts with","CBL (interacts with) PIK3R3","0","false","interacts with","CBL (interacts with) PIK3R3"
"0.448","0.0","0.448","0.0","598.3416935756102","0.0","0","0.0","interacts with","CBL (interacts with) FIP1L1","0","false","interacts with","CBL (interacts with) FIP1L1"
"0.326","0.0","0.487","0.0","290.0798618792799","0.27","0","0.0","interacts with","CBL (interacts with) TGM2","0","false","interacts with","CBL (interacts with) TGM2"
"0.082","0.0","0.617","0.6","250.84493710141263","0.0","0","0.0","interacts with","CBL (interacts with) IL6ST","0","false","interacts with","CBL (interacts with) IL6ST"
"0.692","0.063","0.799","0.36","639.4266455604755","0.0","0","0.0","interacts with","CBL (interacts with) FLOT2","0","false","interacts with","CBL (interacts with) FLOT2"
"0.727","0.0","0.912","0.0","333.58580547569636","0.69","0","0.0","interacts with","CBL (interacts with) YWHAZ","0","false","interacts with","CBL (interacts with) YWHAZ"
"0.465","0.0","0.97","0.9","345.772234449343","0.499","0","0.0","interacts with","CBL (interacts with) IRS1","0","false","interacts with","CBL (interacts with) IRS1"
"0.708","0.0","0.996","0.9","311.6888601789794","0.894","0","0.0","interacts with","CBL (interacts with) LYN","0","false","interacts with","CBL (interacts with) LYN"
"0.647","0.121","0.677","0.0","7.741721132897604","0.0","0","0.0","interacts with","CCL20 (interacts with) CXCL6","0","false","interacts with","CCL20 (interacts with) CXCL6"
"0.391","0.07","0.409","0.0","814.0","0.0","0","0.0","interacts with","CCL20 (interacts with) LAMP3","0","false","interacts with","CCL20 (interacts with) LAMP3"
"0.687","0.062","0.694","0.0","39.64493222976245","0.0","0","0.0","interacts with","CCL20 (interacts with) CXCL13","0","false","interacts with","CCL20 (interacts with) CXCL13"
"0.764","0.143","0.912","0.6","55.364142690889224","0.0","0","0.0","interacts with","CCL20 (interacts with) CXCL10","0","false","interacts with","CCL20 (interacts with) CXCL10"
"0.701","0.088","0.785","0.0","23.13857370699476","0.274","0","0.0","interacts with","CCL20 (interacts with) CXCL11","0","false","interacts with","CCL20 (interacts with) CXCL11"
"0.395","0.152","0.465","0.0","190.37007209270536","0.0","0","0.0","interacts with","CCL20 (interacts with) MMP1","0","false","interacts with","CCL20 (interacts with) MMP1"
"0.36","0.136","0.423","0.0","39.512870655391204","0.0","0","0.0","interacts with","CCL20 (interacts with) MMP12","0","false","interacts with","CCL20 (interacts with) MMP12"
"0.47","0.078","0.49","0.0","836.89846136552","0.0","0","0.0","interacts with","CCL20 (interacts with) MMP9","0","false","interacts with","CCL20 (interacts with) MMP9"
"0.4","0.0","0.512","0.0","49.348370268202636","0.22","0","0.0","interacts with","CCL20 (interacts with) CXCL17","0","false","interacts with","CCL20 (interacts with) CXCL17"
"0.5","0.085","0.522","0.0","115.77912222691916","0.0","0","0.0","interacts with","CCL20 (interacts with) LCN2","0","false","interacts with","CCL20 (interacts with) LCN2"
"0.686","0.0","0.737","0.0","343.99607913499125","0.195","0","0.0","interacts with","CCL20 (interacts with) CXCL12","0","false","interacts with","CCL20 (interacts with) CXCL12"
"0.725","0.097","0.741","0.0","51.50373836091968","0.0","0","0.0","interacts with","CCL20 (interacts with) CXCL9","0","false","interacts with","CCL20 (interacts with) CXCL9"
"0.375","0.064","0.408","0.0","1601.8162851394266","0.07",,"0.0","interacts with","CCNA2 (interacts with) MAPK1","0","false","interacts with","CCNA2 (interacts with) MAPK1"
"0.653","0.59","0.977","0.8","90.96327148270673","0.307","0","0.0","interacts with","CCNA2 (interacts with) MYBL2","0","false","interacts with","CCNA2 (interacts with) MYBL2"
"0.409","0.838","0.9","0.0","188.64097720807666","0.0","0","0.0","interacts with","CCNA2 (interacts with) NCAPH","0","false","interacts with","CCNA2 (interacts with) NCAPH"
"0.118","0.738","0.759","0.0","311.6208236773309","0.0","0","0.0","interacts with","CCNA2 (interacts with) MND1","0","false","interacts with","CCNA2 (interacts with) MND1"
"0.402","0.065","0.436","0.0","381.5010355061831","0.071","0","0.0","interacts with","CCNA2 (interacts with) HIST1H4F","0","false","interacts with","CCNA2 (interacts with) HIST1H4F"
